Date,Open,High,Low,Close,Adj Close,Volume,stock
2019-09-30,33.68,33.68,33.68,33.68,25.463972,0,TRIWX.csv
2019-10-01,33.349998,33.349998,33.349998,33.349998,25.21447,0,TRIWX.csv
2019-10-02,32.759998,32.759998,32.759998,32.759998,24.768396,0,TRIWX.csv
2019-10-03,33.130001,33.130001,33.130001,33.130001,25.04814,0,TRIWX.csv
2019-10-04,33.630001,33.630001,33.630001,33.630001,25.426168,0,TRIWX.csv
2019-10-07,33.509998,33.509998,33.509998,33.509998,25.335438,0,TRIWX.csv
2019-10-08,32.98,32.98,32.98,32.98,24.934731,0,TRIWX.csv
2019-10-09,33.349998,33.349998,33.349998,33.349998,25.21447,0,TRIWX.csv
2019-10-10,33.52,33.52,33.52,33.52,25.343,0,TRIWX.csv
2019-10-11,33.900002,33.900002,33.900002,33.900002,25.630304,0,TRIWX.csv
2019-10-14,33.880001,33.880001,33.880001,33.880001,25.615181,0,TRIWX.csv
2019-10-15,34.259998,34.259998,34.259998,34.259998,25.902481,0,TRIWX.csv
2019-10-16,34.130001,34.130001,34.130001,34.130001,25.804197,0,TRIWX.csv
2019-10-17,34.240002,34.240002,34.240002,34.240002,25.887363,0,TRIWX.csv
2019-10-18,33.990002,33.990002,33.990002,33.990002,25.698351,0,TRIWX.csv
2019-10-21,34.200001,34.200001,34.200001,34.200001,25.857121,0,TRIWX.csv
2019-10-22,33.869999,33.869999,33.869999,33.869999,25.60762,0,TRIWX.csv
2019-10-23,33.959999,33.959999,33.959999,33.959999,25.675665,0,TRIWX.csv
2019-10-24,34.209999,34.209999,34.209999,34.209999,25.864679,0,TRIWX.csv
2019-10-25,34.360001,34.360001,34.360001,34.360001,25.97809,0,TRIWX.csv
2019-10-28,34.650002,34.650002,34.650002,34.650002,26.197348,0,TRIWX.csv
2019-10-29,34.529999,34.529999,34.529999,34.529999,26.106617,0,TRIWX.csv
2019-10-30,34.709999,34.709999,34.709999,34.709999,26.242706,0,TRIWX.csv
2019-10-31,34.630001,34.630001,34.630001,34.630001,26.182224,0,TRIWX.csv
2019-11-01,34.630001,34.630001,34.630001,34.630001,26.182224,0,TRIWX.csv
2019-11-04,34.990002,34.990002,34.990002,34.990002,26.454405,0,TRIWX.csv
2019-11-05,34.880001,34.880001,34.880001,34.880001,26.371239,0,TRIWX.csv
2019-11-06,34.900002,34.900002,34.900002,34.900002,26.386362,0,TRIWX.csv
2019-11-07,35.0,35.0,35.0,35.0,26.461964,0,TRIWX.csv
2019-11-08,35.150002,35.150002,35.150002,35.150002,26.575375,0,TRIWX.csv
2019-11-11,35.139999,35.139999,35.139999,35.139999,26.567812,0,TRIWX.csv
2019-11-12,35.25,35.25,35.25,35.25,26.650978,0,TRIWX.csv
2019-11-13,35.299999,35.299999,35.299999,35.299999,26.68878,0,TRIWX.csv
2019-11-14,35.380001,35.380001,35.380001,35.380001,26.749266,0,TRIWX.csv
2019-11-15,35.700001,35.700001,35.700001,35.700001,26.991205,0,TRIWX.csv
2019-11-18,35.75,35.75,35.75,35.75,27.029005,0,TRIWX.csv
2019-11-19,35.830002,35.830002,35.830002,35.830002,27.089493,0,TRIWX.csv
2019-11-20,35.709999,35.709999,35.709999,35.709999,26.998762,0,TRIWX.csv
2019-11-21,35.580002,35.580002,35.580002,35.580002,26.900478,0,TRIWX.csv
2019-11-22,35.610001,35.610001,35.610001,35.610001,26.923157,0,TRIWX.csv
2019-11-25,35.990002,35.990002,35.990002,35.990002,27.210461,0,TRIWX.csv
2019-11-26,36.119999,36.119999,36.119999,36.119999,27.308744,0,TRIWX.csv
2019-11-27,36.310001,36.310001,36.310001,36.310001,27.452398,0,TRIWX.csv
2019-11-29,36.16,36.16,36.16,36.16,27.338989,0,TRIWX.csv
2019-12-02,35.75,35.75,35.75,35.75,27.029005,0,TRIWX.csv
2019-12-03,35.57,35.57,35.57,35.57,26.892918,0,TRIWX.csv
2019-12-04,35.75,35.75,35.75,35.75,27.029005,0,TRIWX.csv
2019-12-05,35.799999,35.799999,35.799999,35.799999,27.066809,0,TRIWX.csv
2019-12-06,36.110001,36.110001,36.110001,36.110001,27.981977,0,TRIWX.csv
2019-12-09,35.110001,35.110001,35.110001,35.110001,27.207067,0,TRIWX.csv
2019-12-10,35.060001,35.060001,35.060001,35.060001,27.168324,0,TRIWX.csv
2019-12-11,35.200001,35.200001,35.200001,35.200001,27.27681,0,TRIWX.csv
