Date,Open,High,Low,Close,Adj Close,Volume,stock
2019-07-12,10.46,10.46,10.46,10.46,9.960853,0,FNILX.csv
2019-07-15,10.51,10.51,10.51,10.51,10.008466,0,FNILX.csv
2019-07-16,10.48,10.48,10.48,10.48,9.979898,0,FNILX.csv
2019-07-17,10.41,10.41,10.41,10.41,9.913238,0,FNILX.csv
2019-07-18,10.45,10.45,10.45,10.45,9.951329,0,FNILX.csv
2019-07-19,10.39,10.39,10.39,10.39,9.894193,0,FNILX.csv
2019-07-22,10.42,10.42,10.42,10.42,9.92276,0,FNILX.csv
2019-07-23,10.49,10.49,10.49,10.49,9.989421,0,FNILX.csv
2019-07-24,10.54,10.54,10.54,10.54,10.037034,0,FNILX.csv
2019-07-25,10.48,10.48,10.48,10.48,9.979898,0,FNILX.csv
2019-07-26,10.56,10.56,10.56,10.56,10.05608,0,FNILX.csv
2019-07-29,10.54,10.54,10.54,10.54,10.037034,0,FNILX.csv
2019-07-30,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-07-31,10.4,10.4,10.4,10.4,9.903714,0,FNILX.csv
2019-08-01,10.31,10.31,10.31,10.31,9.81801,0,FNILX.csv
2019-08-02,10.23,10.23,10.23,10.23,9.741827,0,FNILX.csv
2019-08-05,9.93,9.93,9.93,9.93,9.456143,0,FNILX.csv
2019-08-06,10.06,10.06,10.06,10.06,9.57994,0,FNILX.csv
2019-08-07,10.06,10.06,10.06,10.06,9.57994,0,FNILX.csv
2019-08-08,10.26,10.26,10.26,10.26,9.770396,0,FNILX.csv
2019-08-09,10.19,10.19,10.19,10.19,9.703735,0,FNILX.csv
2019-08-12,10.07,10.07,10.07,10.07,9.589462,0,FNILX.csv
2019-08-13,10.22,10.22,10.22,10.22,9.732306,0,FNILX.csv
2019-08-14,9.93,9.93,9.93,9.93,9.456143,0,FNILX.csv
2019-08-15,9.95,9.95,9.95,9.95,9.475188,0,FNILX.csv
2019-08-16,10.1,10.1,10.1,10.1,9.618032,0,FNILX.csv
2019-08-19,10.22,10.22,10.22,10.22,9.732306,0,FNILX.csv
2019-08-20,10.14,10.14,10.14,10.14,9.656122,0,FNILX.csv
2019-08-21,10.22,10.22,10.22,10.22,9.732306,0,FNILX.csv
2019-08-22,10.22,10.22,10.22,10.22,9.732306,0,FNILX.csv
2019-08-23,9.95,9.95,9.95,9.95,9.475188,0,FNILX.csv
2019-08-26,10.06,10.06,10.06,10.06,9.57994,0,FNILX.csv
2019-08-27,10.03,10.03,10.03,10.03,9.551372,0,FNILX.csv
2019-08-28,10.09,10.09,10.09,10.09,9.608508,0,FNILX.csv
2019-08-29,10.23,10.23,10.23,10.23,9.741827,0,FNILX.csv
2019-08-30,10.23,10.23,10.23,10.23,9.741827,0,FNILX.csv
2019-09-03,10.16,10.16,10.16,10.16,9.675168,0,FNILX.csv
2019-09-04,10.27,10.27,10.27,10.27,9.77992,0,FNILX.csv
2019-09-05,10.41,10.41,10.41,10.41,9.913238,0,FNILX.csv
2019-09-06,10.42,10.42,10.42,10.42,9.92276,0,FNILX.csv
2019-09-09,10.41,10.41,10.41,10.41,9.913238,0,FNILX.csv
2019-09-10,10.42,10.42,10.42,10.42,9.92276,0,FNILX.csv
2019-09-11,10.49,10.49,10.49,10.49,9.989421,0,FNILX.csv
2019-09-12,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-09-13,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-09-16,10.49,10.49,10.49,10.49,9.989421,0,FNILX.csv
2019-09-17,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-09-18,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-09-19,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-09-20,10.47,10.47,10.47,10.47,9.970375,0,FNILX.csv
2019-09-23,10.47,10.47,10.47,10.47,9.970375,0,FNILX.csv
2019-09-24,10.38,10.38,10.38,10.38,9.88467,0,FNILX.csv
2019-09-25,10.44,10.44,10.44,10.44,9.941805,0,FNILX.csv
2019-09-26,10.42,10.42,10.42,10.42,9.92276,0,FNILX.csv
2019-09-27,10.36,10.36,10.36,10.36,9.865624,0,FNILX.csv
2019-09-30,10.42,10.42,10.42,10.42,9.92276,0,FNILX.csv
2019-10-01,10.29,10.29,10.29,10.29,9.798964,0,FNILX.csv
2019-10-02,10.11,10.11,10.11,10.11,9.627553,0,FNILX.csv
2019-10-03,10.19,10.19,10.19,10.19,9.703735,0,FNILX.csv
2019-10-04,10.34,10.34,10.34,10.34,9.84658,0,FNILX.csv
2019-10-07,10.29,10.29,10.29,10.29,9.798964,0,FNILX.csv
2019-10-08,10.13,10.13,10.13,10.13,9.6466,0,FNILX.csv
2019-10-09,10.23,10.23,10.23,10.23,9.741827,0,FNILX.csv
2019-10-10,10.29,10.29,10.29,10.29,9.798964,0,FNILX.csv
2019-10-11,10.41,10.41,10.41,10.41,9.913238,0,FNILX.csv
2019-10-14,10.39,10.39,10.39,10.39,9.894193,0,FNILX.csv
2019-10-15,10.5,10.5,10.5,10.5,9.998943,0,FNILX.csv
2019-10-16,10.47,10.47,10.47,10.47,9.970375,0,FNILX.csv
2019-10-17,10.5,10.5,10.5,10.5,9.998943,0,FNILX.csv
2019-10-18,10.46,10.46,10.46,10.46,9.960853,0,FNILX.csv
2019-10-21,10.53,10.53,10.53,10.53,10.027512,0,FNILX.csv
2019-10-22,10.49,10.49,10.49,10.49,9.989421,0,FNILX.csv
2019-10-23,10.52,10.52,10.52,10.52,10.017989,0,FNILX.csv
2019-10-24,10.55,10.55,10.55,10.55,10.046557,0,FNILX.csv
2019-10-25,10.59,10.59,10.59,10.59,10.084649,0,FNILX.csv
2019-10-28,10.65,10.65,10.65,10.65,10.141785,0,FNILX.csv
2019-10-29,10.65,10.65,10.65,10.65,10.141785,0,FNILX.csv
2019-10-30,10.68,10.68,10.68,10.68,10.170354,0,FNILX.csv
2019-10-31,10.65,10.65,10.65,10.65,10.141785,0,FNILX.csv
2019-11-01,10.75,10.75,10.75,10.75,10.237013,0,FNILX.csv
2019-11-04,10.79,10.79,10.79,10.79,10.275105,0,FNILX.csv
2019-11-05,10.78,10.78,10.78,10.78,10.265581,0,FNILX.csv
2019-11-06,10.78,10.78,10.78,10.78,10.265581,0,FNILX.csv
2019-11-07,10.82,10.82,10.82,10.82,10.303673,0,FNILX.csv
2019-11-08,10.85,10.85,10.85,10.85,10.332242,0,FNILX.csv
2019-11-11,10.83,10.83,10.83,10.83,10.313196,0,FNILX.csv
2019-11-12,10.85,10.85,10.85,10.85,10.332242,0,FNILX.csv
2019-11-13,10.86,10.86,10.86,10.86,10.341764,0,FNILX.csv
2019-11-14,10.87,10.87,10.87,10.87,10.351287,0,FNILX.csv
2019-11-15,10.95,10.95,10.95,10.95,10.427469,0,FNILX.csv
2019-11-18,10.96,10.96,10.96,10.96,10.436992,0,FNILX.csv
2019-11-19,10.96,10.96,10.96,10.96,10.436992,0,FNILX.csv
2019-11-20,10.92,10.92,10.92,10.92,10.3989,0,FNILX.csv
2019-11-21,10.9,10.9,10.9,10.9,10.379855,0,FNILX.csv
2019-11-22,10.93,10.93,10.93,10.93,10.408423,0,FNILX.csv
2019-11-25,11.01,11.01,11.01,11.01,10.484607,0,FNILX.csv
2019-11-26,11.03,11.03,11.03,11.03,10.503651,0,FNILX.csv
2019-11-27,11.08,11.08,11.08,11.08,10.551266,0,FNILX.csv
2019-11-29,11.04,11.04,11.04,11.04,10.513174,0,FNILX.csv
2019-12-02,10.95,10.95,10.95,10.95,10.427469,0,FNILX.csv
2019-12-03,10.87,10.87,10.87,10.87,10.351287,0,FNILX.csv
2019-12-04,10.94,10.94,10.94,10.94,10.417946,0,FNILX.csv
2019-12-05,10.96,10.96,10.96,10.96,10.436992,0,FNILX.csv
2019-12-06,11.06,11.06,11.06,11.06,10.53222,0,FNILX.csv
2019-12-09,11.03,11.03,11.03,11.03,10.503651,0,FNILX.csv
2019-12-10,11.02,11.02,11.02,11.02,10.494129,0,FNILX.csv
2019-12-11,11.05,11.05,11.05,11.05,10.522697,0,FNILX.csv
2019-12-12,11.14,11.14,11.14,11.14,10.608403,0,FNILX.csv
2019-12-13,11.01,11.01,11.01,11.01,10.609366,0,FNILX.csv
2019-12-16,11.09,11.09,11.09,11.09,10.686455,0,FNILX.csv
2019-12-17,11.1,11.1,11.1,11.1,10.696091,0,FNILX.csv
