Date,Open,High,Low,Close,Adj Close,Volume,stock
1998-01-20,77.8125,78.84375,77.40625,78.8125,45.937397,1744600,DIA.csv
1998-01-21,78.09375,78.375,77.28125,77.84375,45.372757,1839600,DIA.csv
1998-01-22,77.1875,77.859375,76.9375,77.1875,44.990253,1662600,DIA.csv
1998-01-23,77.5,77.75,76.3125,77.0,44.880993,1693700,DIA.csv
1998-01-26,77.375,77.671875,76.9375,77.3125,45.063141,1172800,DIA.csv
1998-01-27,77.125,78.5625,77.078125,78.21875,45.591351,1454500,DIA.csv
1998-01-28,78.375,79.234375,78.21875,79.125,46.11956,1181200,DIA.csv
1998-01-29,79.0625,80.25,78.890625,79.40625,46.283508,1468500,DIA.csv
1998-01-30,79.9375,79.9375,78.96875,79.234375,46.183289,1095600,DIA.csv
1998-02-02,80.625,81.3125,80.40625,81.015625,47.221558,955600,DIA.csv
1998-02-03,81.0,81.671875,80.65625,81.65625,47.594936,619400,DIA.csv
1998-02-04,81.21875,81.65625,80.8125,81.21875,47.340004,753200,DIA.csv
1998-02-05,81.8125,81.90625,80.734375,81.234375,47.349049,1067600,DIA.csv
1998-02-06,81.5,82.171875,81.359375,82.109375,47.859043,1069700,DIA.csv
1998-02-09,82.09375,82.25,81.4375,81.78125,47.667835,515900,DIA.csv
1998-02-10,82.03125,83.34375,81.921875,83.15625,48.469284,892100,DIA.csv
1998-02-11,82.96875,83.390625,82.84375,83.15625,48.469284,515000,DIA.csv
1998-02-12,82.734375,84.109375,82.375,83.6875,48.778915,1065000,DIA.csv
1998-02-13,83.34375,83.84375,83.171875,83.640625,48.751575,596700,DIA.csv
1998-02-17,84.3125,84.71875,83.890625,84.0625,48.997513,840600,DIA.csv
1998-02-18,84.078125,84.703125,83.84375,84.625,49.325417,773000,DIA.csv
1998-02-19,84.640625,84.703125,83.828125,83.828125,48.860897,804800,DIA.csv
1998-02-20,84.078125,84.46875,83.3125,84.28125,49.125004,540600,DIA.csv
1998-02-23,85.0,85.0,83.96875,84.25,49.106754,639200,DIA.csv
1998-02-24,84.125,84.40625,83.53125,84.0,48.961067,702700,DIA.csv
1998-02-25,84.25,85.15625,84.078125,84.6875,49.361774,687400,DIA.csv
1998-02-26,84.609375,85.21875,84.40625,85.15625,49.635075,439800,DIA.csv
1998-02-27,85.109375,85.953125,84.890625,85.59375,49.890026,451300,DIA.csv
1998-03-02,85.75,85.859375,85.28125,85.71875,49.962875,1062800,DIA.csv
1998-03-03,85.21875,86.125,85.1875,86.109375,50.190598,596600,DIA.csv
1998-03-04,85.625,85.875,85.109375,85.53125,49.853569,691700,DIA.csv
1998-03-05,84.5,85.265625,84.21875,84.78125,49.416412,778300,DIA.csv
1998-03-06,85.09375,86.03125,85.09375,86.03125,50.145004,933100,DIA.csv
1998-03-09,85.625,86.578125,85.59375,85.875,50.053936,685300,DIA.csv
1998-03-10,86.375,86.75,86.15625,86.71875,50.545708,563700,DIA.csv
1998-03-11,86.9375,87.234375,86.734375,87.0,50.709698,406600,DIA.csv
1998-03-12,86.9375,87.0625,86.3125,86.890625,50.645931,576700,DIA.csv
1998-03-13,87.1875,87.25,86.09375,86.15625,50.217888,458900,DIA.csv
1998-03-16,86.5625,87.46875,86.34375,87.46875,50.982914,733000,DIA.csv
1998-03-17,87.28125,87.78125,87.078125,87.765625,51.155949,499900,DIA.csv
1998-03-18,87.59375,88.015625,87.28125,87.984375,51.283417,410900,DIA.csv
1998-03-19,88.0,88.296875,87.84375,88.234375,51.429146,730000,DIA.csv
1998-03-20,88.5625,89.40625,88.28125,89.15625,51.966515,754300,DIA.csv
1998-03-23,89.1875,89.1875,88.390625,88.484375,51.574837,551600,DIA.csv
1998-03-24,88.96875,89.859375,88.921875,89.4375,52.130363,470300,DIA.csv
1998-03-25,90.0625,90.0625,88.25,88.875,51.80257,966200,DIA.csv
1998-03-26,88.84375,89.296875,88.515625,88.625,51.656811,412800,DIA.csv
1998-03-27,89.34375,89.40625,87.875,88.265625,51.447353,584100,DIA.csv
1998-03-30,88.28125,88.5625,87.6875,88.15625,51.383598,562400,DIA.csv
1998-03-31,88.46875,89.3125,88.0625,88.1875,51.401798,620000,DIA.csv
1998-04-01,88.359375,89.203125,87.71875,88.9375,51.838989,373700,DIA.csv
1998-04-02,88.90625,90.25,88.828125,90.15625,52.549347,440600,DIA.csv
1998-04-03,90.25,90.578125,89.8125,90.09375,52.512897,493300,DIA.csv
1998-04-06,90.875,91.25,90.34375,90.375,52.676853,610500,DIA.csv
1998-04-07,90.375,90.390625,89.25,89.890625,52.394554,707300,DIA.csv
1998-04-08,90.0625,90.0625,88.828125,89.28125,52.039383,949500,DIA.csv
1998-04-09,89.65625,90.46875,89.625,90.375,52.676853,451700,DIA.csv
1998-04-13,90.734375,90.734375,89.5625,90.34375,52.658611,337900,DIA.csv
1998-04-14,90.53125,91.515625,90.53125,91.4375,53.296169,451500,DIA.csv
1998-04-15,91.65625,92.015625,91.203125,92.015625,53.633118,261800,DIA.csv
1998-04-16,91.703125,91.703125,90.796875,91.0625,53.077583,232800,DIA.csv
1998-04-17,90.734375,91.75,90.578125,91.703125,53.651276,382900,DIA.csv
1998-04-20,91.59375,91.65625,91.0,91.296875,53.413635,299400,DIA.csv
1998-04-21,91.25,91.921875,90.96875,91.90625,53.770119,372000,DIA.csv
1998-04-22,91.859375,92.109375,91.6875,91.84375,53.733578,503400,DIA.csv
1998-04-23,91.71875,92.03125,91.109375,91.3125,53.422756,597700,DIA.csv
1998-04-24,91.21875,91.5625,90.0625,90.546875,52.974823,820200,DIA.csv
1998-04-27,89.4375,89.875,88.390625,89.25,52.216076,1916800,DIA.csv
1998-04-28,90.03125,90.125,88.65625,88.984375,52.06073,437200,DIA.csv
